subject,values.congruency,correct,latency,color
341,2,0.980769231,700.8076923,blue
341,2,0.962962963,718.8518519,green
342,1,0.942857143,546.1142857,black
342,1,0.96969697,645.5454545,red
342,1,1,524.3714286,blue
342,1,1,619.7647059,green
342,2,0.888888889,669.1388889,black
342,2,0.942857143,664.0285714,red
342,2,1,783.6111111,blue
342,2,0.972222222,623.5555556,green
343,1,1,545.0571429,black
343,1,1,639.8333333,red
343,1,1,717.1142857,blue
343,1,0.916666667,853.5833333,green
343,2,0.970588235,852,black
343,2,0.942857143,806.5428571,red
343,2,0.944444444,815.2222222,blue
343,2,0.909090909,898.0909091,green
344,1,0.972222222,704.4166667,black
344,1,0.971428571,770.5428571,red
344,1,1,750.1470588,blue
344,1,1,866.2222222,green
344,2,0.885714286,1149.542857,black
344,2,0.942857143,993.4857143,red
344,2,0.882352941,842,blue
344,2,1,963.4,green
345,1,1,636.5151515,black
345,1,1,769.0285714,red
345,1,1,757.1388889,blue
345,1,1,829.5142857,green
345,2,0.972222222,820.0277778,black
345,2,1,837.4857143,red
345,2,0.970588235,816.7941176,blue
345,2,1,734.6666667,green
346,1,1,562.7058824,black
346,1,1,567.8857143,red
346,1,0.942857143,548.8285714,blue
346,1,0.944444444,665.9166667,green
346,2,0.971428571,668.7428571,black
346,2,1,675.0882353,red
346,2,0.942857143,578.1142857,blue
346,2,1,650.0833333,green
347,1,0.916666667,518.2777778,black
347,1,0.970588235,554.2647059,red
347,1,0.941176471,572.3529412,blue
347,1,0.941176471,557.5294118,green
347,2,0.916666667,642.2222222,black
347,2,0.971428571,567.5428571,red
347,2,0.972222222,592.4166667,blue
347,2,0.971428571,664.7714286,green
348,1,1,643.0857143,black
348,1,1,706.7647059,red
348,1,1,651.7142857,blue
348,1,1,719.7714286,green
348,2,0.971428571,969.3714286,black
348,2,0.944444444,896.1944444,red
348,2,0.911764706,1054.029412,blue
348,2,0.944444444,935.3055556,green
349,1,1,662.5555556,black
349,1,0.971428571,780.1142857,red
349,1,1,746.5882353,blue
349,1,1,787.6944444,green
349,2,0.970588235,860.6176471,black
349,2,0.971428571,867.0285714,red
349,2,1,755.8235294,blue
349,2,1,854.25,green
350,1,1,800.2352941,black
350,1,1,897.6857143,red
350,1,1,763.4166667,blue
350,1,1,835.75,green
350,2,1,963.5714286,black
350,2,0.971428571,1045.028571,red
350,2,1,906.1714286,blue
350,2,1,887.0294118,green
351,1,1,681.2058824,black
351,1,0.971428571,724.9428571,red
351,1,1,695.0571429,blue
351,1,1,783.8333333,green
351,2,0.970588235,905.7941176,black
351,2,1,861.6285714,red
351,2,0.972222222,887.9166667,blue
351,2,1,804,green
352,1,0.972222222,942,black
352,1,1,1074.323529,red
352,1,1,930.0285714,blue
352,1,0.971428571,969.6,green
352,2,0.971428571,996.6,black
352,2,1,908.3611111,red
352,2,0.972222222,953.8611111,blue
352,2,0.96969697,1133.727273,green
353,1,1,601.1470588,black
353,1,0.970588235,687.9411765,red
353,1,1,648.8611111,blue
353,1,1,795.0833333,green
353,2,0.885714286,797.6857143,black
353,2,1,723.3939394,red
353,2,1,658.8055556,blue
353,2,1,678.0277778,green
354,1,1,497.4166667,black
354,1,1,612.7352941,red
354,1,0.972222222,572.0555556,blue
354,1,0.972222222,559.1944444,green
354,2,0.970588235,611.2647059,black
354,2,0.944444444,599.1388889,red
354,2,1,600.3235294,blue
354,2,1,610.2058824,green
355,1,1,1257.055556,black
355,1,1,1165.805556,red
355,1,1,1353.942857,blue
355,1,1,1918.28125,green
355,2,1,1796.882353,black
355,2,1,1631.527778,red
355,2,1,1550.472222,blue
355,2,1,1470.142857,green
356,1,0.972222222,663.6666667,black
356,1,1,722.1428571,red
356,1,0.944444444,859.2222222,blue
356,1,0.96969697,904.0606061,green
356,2,0.885714286,967,black
356,2,0.942857143,953.3714286,red
356,2,0.970588235,991.5588235,blue
356,2,0.944444444,974.2777778,green
357,1,1,764.8857143,black
357,1,1,890.2857143,red
357,1,1,1027.657143,blue
357,1,1,963.4117647,green
357,2,1,1050.323529,black
357,2,1,968.0555556,red
357,2,1,975.9444444,blue
357,2,1,922.6,green
358,1,1,543.4722222,black
358,1,1,598.1428571,red
358,1,0.972222222,672.4444444,blue
358,1,0.971428571,683.6,green
358,2,0.909090909,763.2121212,black
358,2,0.972222222,705.4444444,red
358,2,0.941176471,635.0882353,blue
358,2,0.971428571,724.0285714,green
359,1,1,682.9142857,black
359,1,0.971428571,777.5142857,red
359,1,0.972222222,791.2777778,blue
359,1,0.971428571,800.9142857,green
359,2,0.970588235,932.7647059,black
359,2,0.971428571,973.6857143,red
359,2,1,893.5428571,blue
359,2,0.971428571,815.9428571,green
360,1,0.971428571,684,black
360,1,0.970588235,861.9117647,red
360,1,0.944444444,849.5277778,blue
360,1,0.942857143,786.2571429,green
360,2,0.916666667,836.3611111,black
360,2,0.911764706,860.1176471,red
360,2,0.941176471,1004.294118,blue
360,2,0.944444444,954.9722222,green
361,1,1,682.8823529,black
361,1,1,736.5714286,red
361,1,1,800.7428571,blue
361,1,1,795.5,green
361,2,1,837,black
361,2,0.944444444,839.8611111,red
361,2,0.942857143,805.5142857,blue
361,2,0.970588235,757.3823529,green
362,1,1,624.7575758,black
362,1,0.971428571,765.8,red
362,1,0.971428571,752.8285714,blue
362,1,0.942857143,939.4,green
362,2,0.942857143,1063.057143,black
362,2,0.944444444,912.8611111,red
362,2,0.916666667,812.0555556,blue
362,2,0.971428571,1018.257143,green
363,1,1,596.0833333,black
363,1,1,667.6111111,red
363,1,1,663.9090909,blue
363,1,1,689.1111111,green
363,2,0.941176471,920.7058824,black
363,2,0.885714286,794.7142857,red
363,2,0.971428571,747.0571429,blue
363,2,0.942857143,818.2,green
364,1,0.970588235,727.6176471,black
364,1,1,1350.888889,red
364,1,0.914285714,1114.571429,blue
364,1,0.944444444,1281.138889,green
364,2,1,1207.470588,black
364,2,1,1544.647059,red
364,2,0.972222222,1057.305556,blue
364,2,1,1137.142857,green
365,1,0.941176471,637.8235294,black
365,1,0.914285714,689.2571429,red
365,1,0.971428571,685.8,blue
365,1,1,679.0285714,green
365,2,0.833333333,798.5833333,black
365,2,1,810.2285714,red
365,2,0.970588235,856.6764706,blue
365,2,0.972222222,833.3888889,green
366,1,1,691.9117647,black
366,1,0.971428571,887.2,red
366,1,1,773.9166667,blue
366,1,0.971428571,895.2285714,green
366,2,1,936.9722222,black
366,2,0.942857143,1029.942857,red
366,2,0.885714286,935.8,blue
366,2,0.941176471,1067.764706,green
367,1,1,781.2,black
367,1,1,899.7777778,red
367,1,1,982.1428571,blue
367,1,1,1040.088235,green
367,2,0.972222222,1159.972222,black
367,2,1,1075,red
367,2,0.971428571,1061.057143,blue
367,2,1,1055.764706,green
368,1,0.970588235,636.5,black
368,1,0.942857143,816.8571429,red
368,1,0.970588235,678.6470588,blue
368,1,1,723.1666667,green
368,2,1,908.1944444,black
368,2,1,824.5428571,red
368,2,0.970588235,761.9117647,blue
368,2,1,772.5277778,green
369,1,1,656.1142857,black
369,1,0.970588235,725.5588235,red
369,1,1,890.0285714,blue
369,1,1,984.7428571,green
369,2,0.942857143,821.9714286,black
369,2,0.911764706,766.8529412,red
369,2,0.944444444,909.4444444,blue
369,2,0.944444444,810.1944444,green
370,1,1,582.6857143,black
370,1,1,757.9142857,red
370,1,0.942857143,760.5142857,blue
370,1,0.942857143,830.2285714,green
370,2,0.972222222,831.4166667,black
370,2,0.909090909,860.4848485,red
370,2,0.971428571,847.2285714,blue
370,2,0.944444444,835.9722222,green
371,1,1,521.2222222,black
371,1,0.939393939,589.2424242,red
371,1,0.944444444,610.6944444,blue
371,1,0.771428571,594.2285714,green
371,2,0.833333333,744.0555556,black
371,2,0.794117647,660.1176471,red
371,2,0.914285714,666.8571429,blue
371,2,0.942857143,696.1142857,green
372,1,1,587.5428571,black
372,1,1,730.75,red
372,1,1,640.3529412,blue
372,1,0.914285714,774.2,green
372,2,1,760.0285714,black
372,2,1,790.6111111,red
372,2,0.970588235,708.6764706,blue
372,2,0.971428571,775.4857143,green
373,1,1,831.2222222,black
373,1,0.972222222,950.5277778,red
373,1,1,996.7941176,blue
373,1,0.971428571,1004.028571,green
373,2,0.942857143,1044.685714,black
373,2,0.942857143,988.9142857,red
373,2,1,1276.171429,blue
373,2,1,938.3529412,green
374,1,0.970588235,643.1764706,black
374,1,0.970588235,855.3235294,red
374,1,0.971428571,866.1142857,blue
374,1,1,861.8888889,green
374,2,0.970588235,1057.323529,black
374,2,0.888888889,997.4444444,red
374,2,0.916666667,954.5555556,blue
374,2,0.971428571,1055.085714,green
375,1,1,920.3055556,black
375,1,1,1026.515152,red
375,1,1,1026.285714,blue
375,1,1,1042.027778,green
375,2,1,1222.515152,black
375,2,1,1029.361111,red
375,2,0.971428571,1012.542857,blue
375,2,0.972222222,978.25,green
376,1,0.888888889,1132.722222,black
376,1,0.96969697,948.3636364,red
376,1,1,1136.314286,blue
376,1,0.944444444,1122.638889,green
376,2,0.916666667,1188.333333,black
376,2,1,1366.228571,red
376,2,0.939393939,1177.757576,blue
376,2,0.972222222,1178.222222,green
377,1,1,545.7142857,black
377,1,0.971428571,678.1428571,red
377,1,0.970588235,613.0882353,blue
377,1,0.944444444,647.2222222,green
377,2,1,644.7272727,black
377,2,1,683.9142857,red
377,2,1,620.0555556,blue
377,2,0.972222222,618.8611111,green
378,1,1,751,black
378,1,0.972222222,809.3333333,red
378,1,0.944444444,740.3888889,blue
378,1,0.916666667,983.7777778,green
378,2,0.914285714,974.2857143,black
378,2,0.911764706,913.7941176,red
378,2,1,904.1142857,blue
378,2,0.941176471,851.7058824,green
379,1,1,691.2571429,black
379,1,0.971428571,762.5428571,red
379,1,0.914285714,690.3714286,blue
379,1,0.942857143,832.8285714,green
379,2,0.916666667,754.8333333,black
379,2,0.857142857,770.0285714,red
379,2,0.942857143,732.6285714,blue
379,2,0.941176471,678.8529412,green
380,1,1,563.3714286,black
380,1,1,603.7352941,red
380,1,0.972222222,718.8888889,blue
380,1,1,660.6470588,green
380,2,0.971428571,796.3714286,black
380,2,0.972222222,824.9444444,red
380,2,1,695.75,blue
380,2,0.970588235,720.9705882,green
381,1,0.971428571,734.0857143,black
381,1,0.970588235,803.2352941,red
381,1,0.970588235,814.1176471,blue
381,1,0.971428571,921.7142857,green
381,2,0.885714286,951.6857143,black
381,2,0.828571429,1069.771429,red
381,2,0.944444444,1276.416667,blue
381,2,0.944444444,944.9722222,green
382,1,1,631,black
382,1,1,699.9142857,red
382,1,0.941176471,912.3235294,blue
382,1,0.885714286,819.7714286,green
382,2,0.970588235,880.3235294,black
382,2,1,766.5555556,red
382,2,0.944444444,805.2777778,blue
382,2,0.972222222,835.2222222,green
383,1,1,551.2,black
383,1,1,632,red
383,1,1,672.4411765,blue
383,1,0.970588235,654.8235294,green
383,2,0.972222222,812.0833333,black
383,2,0.941176471,803.1764706,red
383,2,0.914285714,856.8571429,blue
383,2,1,792.75,green
384,1,1,716.1428571,black
384,1,1,633.3428571,red
384,1,0.944444444,798.7777778,blue
384,1,0.944444444,744.8055556,green
384,2,0.942857143,756.6571429,black
384,2,1,730.5,red
384,2,0.970588235,759.8235294,blue
384,2,1,775.6285714,green
385,1,1,610.1714286,black
385,1,0.971428571,567.1428571,red
385,1,1,599.6944444,blue
385,1,0.939393939,747.2727273,green
385,2,0.972222222,702.6111111,black
385,2,0.942857143,713.6285714,red
385,2,1,680.3611111,blue
385,2,0.911764706,681.8823529,green
386,1,0.961538462,533.0961538,black
386,1,0.981132075,547.7924528,red
386,1,0.962962963,629.537037,blue
386,1,0.962264151,571.6037736,green
386,2,0.921568627,654.9607843,black
386,2,0.905660377,713.8301887,red
386,2,0.924528302,670.4528302,blue
386,2,0.921568627,701.5686275,green
387,1,0.981132075,718.3207547,black
387,1,1,900.0925926,red
387,1,0.980769231,870.7692308,blue
387,1,0.980769231,1032.173077,green
387,2,0.962264151,1079.471698,black
387,2,0.980769231,1071.807692,red
387,2,0.921568627,1223.784314,blue
387,2,0.943396226,1187.981132,green
388,1,0.980769231,695.9423077,black
388,1,1,866.1296296,red
388,1,1,700.4716981,blue
388,1,1,835.2264151,green
388,2,0.942307692,989.1538462,black
388,2,0.981132075,927.1698113,red
388,2,0.981132075,995.5660377,blue
388,2,0.96,918.94,green
389,1,0.92,778.76,black
389,1,0.849056604,814.3962264,red
389,1,0.905660377,844.6792453,blue
389,1,0.905660377,755.7358491,green
389,2,0.907407407,988.2592593,black
389,2,0.961538462,913.5576923,red
389,2,0.943396226,890.0754717,blue
389,2,0.903846154,880.9038462,green
390,1,0.942307692,555.0576923,black
390,1,0.865384615,607.4038462,red
390,1,0.921568627,629.5882353,blue
390,1,0.943396226,659.6603774,green
390,2,0.943396226,715.6226415,black
390,2,0.943396226,635.3584906,red
390,2,0.962264151,678.245283,blue
390,2,0.943396226,619.8867925,green
391,1,0.980769231,662.4230769,black
391,1,1,868.245283,red
391,1,0.962264151,791.3396226,blue
391,1,0.981132075,907.2641509,green
391,2,0.905660377,976.3773585,black
391,2,0.944444444,1093.925926,red
391,2,0.980392157,1024.019608,blue
391,2,0.921568627,1073.137255,green
392,1,0.962962963,700.3333333,black
392,1,0.981132075,863.0188679,red
392,1,0.92,863.1,blue
392,1,0.903846154,802.2115385,green
392,2,0.905660377,882.6226415,black
392,2,0.921568627,868.7843137,red
392,2,0.924528302,998,blue
392,2,0.944444444,871.2222222,green
393,1,0.981481481,651.8703704,black
393,1,1,691.5769231,red
393,1,0.941176471,641.9803922,blue
393,1,0.944444444,742.8333333,green
393,2,0.980769231,783.8076923,black
393,2,0.980769231,793.9615385,red
393,2,0.960784314,750.7843137,blue
393,2,0.944444444,710.0925926,green
394,1,1,547.9814815,black
394,1,0.981132075,540.5849057,red
394,1,0.941176471,632.4705882,blue
394,1,0.943396226,626.7735849,green
394,2,0.941176471,641.1372549,black
394,2,0.924528302,669.1509434,red
394,2,0.942307692,633.9038462,blue
394,2,0.943396226,667.0943396,green
395,1,1,630.5576923,black
395,1,0.925925926,635.8333333,red
395,1,0.961538462,730.8461538,blue
395,1,0.907407407,838.3518519,green
395,2,0.905660377,831,black
395,2,0.980769231,823.9230769,red
395,2,0.925925926,879.6666667,blue
395,2,0.93877551,814.8979592,green
396,1,0.943396226,545.7735849,black
396,1,0.96,606.7,red
396,1,0.981132075,652.2830189,blue
396,1,0.867924528,676.6037736,green
396,2,0.886792453,714.7735849,black
396,2,0.849056604,684.1320755,red
396,2,1,713.4230769,blue
396,2,0.981132075,695.1509434,green
397,1,1,631.4423077,black
397,1,0.981481481,688.3148148,red
397,1,1,782.0754717,blue
397,1,0.980769231,764.0576923,green
397,2,0.921568627,866.6078431,black
397,2,0.980769231,876.2692308,red
397,2,0.943396226,907.7358491,blue
397,2,0.924528302,894.3962264,green
398,1,0.981132075,510.8490566,black
398,1,0.944444444,528.037037,red
398,1,0.942307692,591.2115385,blue
398,1,0.923076923,637.9230769,green
398,2,0.851851852,657.7037037,black
398,2,0.980392157,616.3529412,red
398,2,0.943396226,628.3018868,blue
398,2,0.921568627,689.6470588,green
399,1,1,579.1764706,black
399,1,0.962264151,639.1320755,red
399,1,0.942307692,633.4807692,blue
399,1,0.981132075,761.3018868,green
399,2,0.944444444,716.1111111,black
399,2,0.960784314,717.1176471,red
399,2,0.962962963,695.2407407,blue
399,2,0.923076923,739.3653846,green
401,1,0.962264151,651.3396226,black
401,1,0.942307692,726.9230769,red
401,1,1,610.6037736,blue
401,1,0.961538462,724.25,green
401,2,0.962264151,881.1320755,black
401,2,0.943396226,750.6226415,red
401,2,0.962962963,886.0555556,blue
401,2,0.94,871.98,green
402,1,1,506.8867925,black
402,1,0.921568627,582.0196078,red
402,1,0.962264151,610.754717,blue
402,1,0.924528302,651.1509434,green
402,2,0.905660377,656.1320755,black
402,2,1,677.3584906,red
402,2,0.960784314,663.0392157,blue
402,2,0.943396226,597.5849057,green
403,1,0.981132075,734.1886792,black
403,1,0.943396226,771.8113208,red
403,1,0.980392157,889.4313725,blue
403,1,0.923076923,930.0576923,green
403,2,0.981481481,992.9259259,black
403,2,1,884.2745098,red
403,2,0.943396226,827.1698113,blue
403,2,0.924528302,927.5849057,green
404,1,0.962264151,605.1132075,black
404,1,0.962264151,716.490566,red
404,1,0.981132075,812.0566038,blue
404,1,0.980392157,827.6666667,green
404,2,0.944444444,811.6296296,black
404,2,0.980392157,735.2352941,red
404,2,0.962962963,764.7037037,blue
404,2,0.941176471,945.7058824,green
405,1,0.981132075,680.5283019,black
405,1,0.980392157,797.5294118,red
405,1,1,794.2264151,blue
405,1,1,793.5576923,green
405,2,0.961538462,974.4038462,black
405,2,0.944444444,883.6296296,red
405,2,0.962962963,946.3148148,blue
405,2,0.960784314,938.8431373,green
406,1,1,582.0192308,black
406,1,0.980769231,625.8846154,red
406,1,1,650.3962264,blue
406,1,1,625.8269231,green
406,2,0.907407407,762.0740741,black
406,2,0.903846154,728.3269231,red
406,2,0.962264151,716.8301887,blue
406,2,0.961538462,731.3461538,green
407,1,0.960784314,504.5294118,black
407,1,0.921568627,565.2156863,red
407,1,0.961538462,630.9615385,blue
407,1,0.905660377,623.2075472,green
407,2,0.925925926,703.0740741,black
407,2,0.962264151,720.490566,red
407,2,0.944444444,610,blue
407,2,0.942307692,659.9423077,green
408,1,1,631.6037736,black
408,1,1,682.2745098,red
408,1,0.962264151,825.3207547,blue
408,1,0.98,930.5,green
408,2,0.905660377,1010.150943,black
408,2,0.851851852,1035.277778,red
408,2,0.924528302,932.0754717,blue
408,2,0.867924528,970.5849057,green
410,1,1,609.76,black
410,1,1,704.0740741,red
410,1,1,650.962963,blue
410,1,1,720.754717,green
410,2,1,796.6226415,black
410,2,1,725.6666667,red
410,2,1,717.4230769,blue
410,2,0.962264151,689.245283,green
411,1,0.944444444,610.3518519,black
411,1,1,650.9607843,red
411,1,0.981132075,727.4716981,blue
411,1,0.923076923,852.0192308,green
411,2,0.884615385,906.8846154,black
411,2,0.962264151,712.4716981,red
411,2,0.980392157,754.5294118,blue
411,2,0.925925926,785.5740741,green
412,1,0.981132075,573.4150943,black
412,1,0.962264151,618.5849057,red
412,1,1,637.25,blue
412,1,0.925925926,616.6851852,green
412,2,0.980769231,653,black
412,2,0.942307692,653.4230769,red
412,2,0.960784314,613.2941176,blue
412,2,1,609.2264151,green
413,1,1,705.3396226,black
413,1,1,954.6153846,red
413,1,0.980769231,1109.192308,blue
413,1,0.862745098,960.1960784,green
413,2,0.849056604,1131.698113,black
413,2,0.87037037,1114.592593,red
413,2,0.960784314,978.9019608,blue
413,2,0.944444444,1137.092593,green
414,1,1,773.9230769,black
414,1,0.980392157,875.4509804,red
414,1,0.924528302,1021.622642,blue
414,1,0.961538462,1130.961538,green
414,2,0.924528302,1288.207547,black
414,2,0.980769231,1029,red
414,2,1,1036.407407,blue
414,2,0.924528302,1048.132075,green
415,1,0.980392157,637.9215686,black
415,1,1,644.2075472,red
415,1,0.981132075,660.5471698,blue
415,1,1,701.8431373,green
415,2,0.943396226,806.1132075,black
415,2,0.888888889,833.2777778,red
415,2,0.962264151,817.6415094,blue
415,2,0.942307692,753.0769231,green
416,1,1,638.8113208,black
416,1,0.981132075,658.5660377,red
416,1,0.981481481,694.8333333,blue
416,1,0.962962963,764.2407407,green
416,2,0.979591837,717.3265306,black
416,2,0.961538462,762.7115385,red
416,2,0.962264151,723.8113208,blue
416,2,0.980769231,775.3076923,green
417,1,1,918.2115385,black
417,1,1,980.245283,red
417,1,0.981132075,1472.150943,blue
417,1,0.981481481,1322.981481,green
417,2,0.962264151,1422.943396,black
417,2,0.96,1453.6,red
417,2,0.981481481,1399.574074,blue
417,2,0.980392157,1392.647059,green
418,1,1,756.7169811,black
418,1,1,764.509434,red
418,1,1,851.2407407,blue
418,1,1,914.14,green
418,2,0.981481481,949.4074074,black
418,2,1,985.4705882,red
418,2,0.981132075,906.6792453,blue
418,2,1,864.4615385,green
419,1,0.980769231,718,black
419,1,1,763,red
419,1,0.961538462,908.3076923,blue
419,1,0.925925926,958.5555556,green
419,2,0.981132075,966.2264151,black
419,2,0.921568627,871.1960784,red
419,2,0.907407407,955.6851852,blue
419,2,0.961538462,1009.423077,green
420,1,1,753.4259259,black
420,1,0.98,894.34,red
420,1,0.981132075,1012.490566,blue
420,1,1,857.0192308,green
420,2,0.981132075,1122.698113,black
420,2,1,1106.326923,red
420,2,0.981481481,1135.574074,blue
420,2,0.942307692,1104.653846,green
421,1,0.980769231,566.9615385,black
421,1,0.942307692,566.5576923,red
421,1,0.923076923,670.8461538,blue
421,1,0.888888889,647.6666667,green
421,2,0.941176471,596.6078431,black
421,2,0.923076923,656.1923077,red
421,2,1,606.3584906,blue
421,2,0.981481481,620.1666667,green
422,1,1,607.5576923,black
422,1,0.980392157,641.2352941,red
422,1,0.981132075,731.7169811,blue
422,1,0.867924528,810.1886792,green
422,2,0.923076923,921.4038462,black
422,2,0.943396226,737.3773585,red
422,2,0.905660377,823.1886792,blue
422,2,0.924528302,865.1509434,green
423,1,0.981481481,764.7592593,black
423,1,0.981481481,870.6666667,red
423,1,0.96,858.1,blue
423,1,0.981132075,844.8490566,green
423,2,0.961538462,1153.75,black
423,2,0.942307692,1143.673077,red
423,2,1,952.8269231,blue
423,2,0.981132075,991,green
424,1,1,557.754717,black
424,1,0.924528302,627.9622642,red
424,1,0.94,590.44,blue
424,1,0.901960784,668.0784314,green
424,2,0.981132075,687.9245283,black
424,2,0.888888889,688.2777778,red
424,2,0.962264151,666.754717,blue
424,2,0.905660377,637.4339623,green
425,1,0.962264151,657.9433962,black
425,1,0.980769231,820.2884615,red
425,1,0.96,878.32,blue
425,1,0.943396226,702.8679245,green
425,2,0.981481481,866.8518519,black
425,2,0.92,866.54,red
425,2,1,843.4074074,blue
425,2,0.962962963,808.1481481,green
426,1,0.962264151,699.7358491,black
426,1,1,675.3888889,red
426,1,0.98,790.94,blue
426,1,0.962264151,817.6415094,green
426,2,0.865384615,916.0961538,black
426,2,0.830188679,918.245283,red
426,2,0.886792453,1007.716981,blue
426,2,0.903846154,833.6346154,green
427,1,0.925925926,565.037037,black
427,1,0.962264151,584.8490566,red
427,1,0.921568627,675.0196078,blue
427,1,0.944444444,664.4444444,green
427,2,0.907407407,825.7222222,black
427,2,0.921568627,754.2156863,red
427,2,0.942307692,707.3461538,blue
427,2,1,778.4313725,green
428,1,0.981132075,702.1509434,black
428,1,1,843.0188679,red
428,1,1,720.3518519,blue
428,1,0.981132075,709.0566038,green
428,2,0.961538462,672.3653846,black
428,2,0.980769231,741.3846154,red
428,2,0.980392157,799.3529412,blue
428,2,0.961538462,835.6923077,green
429,1,0.888888889,532.7222222,black
429,1,1,521.1886792,red
429,1,0.962264151,540.9811321,blue
429,1,0.888888889,625.1851852,green
429,2,0.942307692,605.1346154,black
429,2,0.94,657.96,red
429,2,0.923076923,568.8461538,blue
429,2,0.961538462,581.2692308,green
431,1,1,599.0188679,black
431,1,1,654.0196078,red
431,1,0.944444444,835.3148148,blue
431,1,0.96,765.46,green
431,2,0.941176471,834.0392157,black
431,2,0.981132075,930.490566,red
431,2,1,781.537037,blue
431,2,0.981481481,797.9444444,green
432,1,1,600.6603774,black
432,1,0.980769231,625.6730769,red
432,1,0.980769231,639.9230769,blue
432,1,0.981132075,696.1320755,green
432,2,0.941176471,733.7254902,black
432,2,0.980769231,707.2692308,red
432,2,1,684.7592593,blue
432,2,0.981132075,686.2830189,green
433,1,0.981132075,737.6226415,black
433,1,0.962264151,596.7169811,red
433,1,0.941176471,724.7647059,blue
433,1,0.944444444,659.462963,green
433,2,0.942307692,710.7884615,black
433,2,0.981132075,707.7735849,red
433,2,0.981132075,750.3962264,blue
433,2,1,746.1764706,green
434,1,1,577.0185185,black
434,1,1,603.7115385,red
434,1,1,620.7291667,blue
434,1,0.981132075,652.0377358,green
434,2,0.981132075,658,black
434,2,1,648.3962264,red
434,2,1,663.7358491,blue
434,2,1,667.9259259,green
435,1,0.981132075,555.6415094,black
435,1,0.943396226,783.4716981,red
435,1,0.96,676.32,blue
435,1,0.981132075,822.8679245,green
435,2,0.944444444,816.7222222,black
435,2,0.961538462,783.3269231,red
435,2,0.943396226,743.6415094,blue
435,2,0.980769231,786.2115385,green
436,1,1,837.7115385,black
436,1,0.981132075,923.2264151,red
436,1,0.980769231,877.9230769,blue
436,1,1,944.2692308,green
436,2,0.960784314,1241.372549,black
436,2,0.942307692,969.5,red
436,2,0.981481481,1018.462963,blue
436,2,0.962962963,1132.833333,green
437,1,1,759.3269231,black
437,1,0.981132075,926.9056604,red
437,1,0.962962963,720.1111111,blue
437,1,0.98,932.14,green
437,2,0.981132075,920.0377358,black
437,2,1,894.8113208,red
437,2,0.962264151,885.2830189,blue
437,2,1,913.5384615,green
438,1,0.980392157,596.0196078,black
438,1,1,629.6981132,red
438,1,0.943396226,799.7169811,blue
438,1,0.867924528,734.9433962,green
438,2,0.960784314,684.6470588,black
438,2,0.905660377,687.4716981,red
438,2,0.943396226,708.1509434,blue
438,2,0.943396226,649.0566038,green
439,1,0.943396226,612.1509434,black
439,1,0.980769231,655.4423077,red
439,1,1,537.7115385,blue
439,1,0.962264151,669.5660377,green
439,2,0.962264151,699.490566,black
439,2,1,642.3653846,red
439,2,0.962264151,646.7924528,blue
439,2,0.961538462,626.1346154,green
441,1,1,549.0392157,black
441,1,1,747.0961538,red
441,1,1,665.0740741,blue
441,1,1,607.9230769,green
441,2,0.961538462,721.1923077,black
441,2,0.981132075,675.5849057,red
441,2,0.981132075,726.4150943,blue
441,2,1,674.3773585,green
442,1,0.905660377,543.6415094,black
442,1,0.924528302,611.4150943,red
442,1,0.943396226,545.0188679,blue
442,1,0.882352941,545.9215686,green
442,2,0.924528302,585.3773585,black
442,2,0.886792453,556.9056604,red
442,2,0.923076923,572.9615385,blue
442,2,0.846153846,568.1153846,green
443,1,1,529.7884615,black
443,1,0.980392157,615.9215686,red
443,1,0.981132075,651.3773585,blue
443,1,0.924528302,707,green
443,2,0.962264151,703,black
443,2,0.905660377,728.0943396,red
443,2,0.925925926,724.4444444,blue
443,2,1,725.0980392,green
444,1,1,912.5555556,black
444,1,0.980392157,1099.372549,red
444,1,0.888888889,1123.166667,blue
444,1,0.9,998.36,green
444,2,0.867924528,1202.037736,black
444,2,0.888888889,1270.407407,red
444,2,0.901960784,1159.019608,blue
444,2,0.905660377,1216.754717,green
445,1,1,634.537037,black
445,1,1,856.3461538,red
445,1,0.980392157,674.745098,blue
445,1,0.942307692,913.5,green
445,2,0.960784314,1008.72549,black
445,2,0.942307692,1049.403846,red
445,2,0.944444444,938.7592593,blue
445,2,0.907407407,1120.518519,green
446,1,0.962264151,767.1132075,black
446,1,0.943396226,832.6603774,red
446,1,0.884615385,824.7692308,blue
446,1,0.923076923,834.3846154,green
446,2,0.886792453,834.3962264,black
446,2,0.961538462,883.7307692,red
446,2,0.942307692,831.7884615,blue
446,2,0.962264151,1065.679245,green
447,1,0.943396226,584.3396226,black
447,1,0.980392157,629.372549,red
447,1,0.981132075,704.4528302,blue
447,1,1,670.3773585,green
447,2,0.960784314,738.7058824,black
447,2,0.942307692,737.5769231,red
447,2,1,669.9259259,blue
447,2,0.981132075,716.2075472,green
448,1,0.980769231,532.5192308,black
448,1,0.944444444,673.962963,red
448,1,1,679.9230769,blue
448,1,0.981481481,612.1296296,green
448,2,0.886792453,742.6603774,black
448,2,0.962264151,688.7735849,red
448,2,1,640,blue
448,2,0.960784314,655.2941176,green
449,1,1,698.7592593,black
449,1,1,822.8333333,red
449,1,1,972.254902,blue
449,1,0.962962963,830.7037037,green
449,2,0.941176471,1071.156863,black
449,2,0.94,1118.48,red
449,2,0.980769231,1236.538462,blue
449,2,0.962962963,1105.481481,green
